,/lpc/f71858/voltage/0,/lpc/f71858/voltage/1,/lpc/f71858/voltage/2,/lpc/f71858/temperature/0,/lpc/f71858/temperature/1,/lpc/f71858/temperature/2,/lpc/f71858/fan/0,/lpc/f71858/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/temperature/0,/hdd/2/load/0
Time,"VCC3V","VSB3V","Battery","Temperature #1","Temperature #2","Temperature #3","CPU Fan","Case Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Used Space","Temperature","Used Space","Temperature","Used Space"
04/24/2016 17:48:39,3.29600024,3.31200027,3.24800014,37,39.75,57,1238.64575,954.805847,0.7692337,1.52680874,3.076923,0.7692337,1.53554678,53,52,49,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.79036,4.43535233,11.5246849,42.5000038,1464,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:40,3.29600024,3.31200027,3.24800014,37,39.75,56.875,1236.60352,954.805847,3.8461566,0,0.7692337,0.7692337,1.346153,53,53,50,48,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.7904053,4.43536,11.5246773,42.0000038,1465,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:42,3.29600024,3.29600024,3.24800014,37.5,39.375,57.25,1236.60352,953.591858,2.30768919,1.53846145,0.7692337,0.7692337,1.346153,52,51,49,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.7903137,4.4353447,11.5246925,42.0000038,1466,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:43,3.29600024,3.31200027,3.24800014,37.5,39.375,57.25,1236.60352,954.805847,3.076923,2.33211517,0.7692337,0.7692337,1.73687339,52,52,50,49,1197.08069,1197.08069,1197.08069,1197.08069,133.008972,27.7902679,4.435337,11.5247,42.0000038,1465,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:44,3.29600024,3.31200027,3.24800014,37.25,39.25,57.25,1236.60352,962.1552,0.7692337,0.7692337,1.53846145,1.53846145,1.15385056,53,51,49,48,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.7903137,4.4353447,11.5246925,42.5000038,1465,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:45,3.29600024,3.29600024,3.24800014,37.5,39.5,57.125,1236.60352,954.805847,6.153846,1.53846145,3.8461566,3.076923,3.65384817,52,51,50,47,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.7903366,4.43534851,11.5246887,42.0000038,1465,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:46,3.29600024,3.31200027,3.24800014,37.375,39.25,57.125,1236.60352,954.805847,1.53846145,0.7692337,1.53846145,1.53846145,1.346153,52,52,49,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.7902374,4.43533325,11.524704,42.0000038,1466,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:47,3.29600024,3.31200027,3.24800014,37.5,39.25,57.25,1236.60352,954.805847,3.076923,2.34375,0,3.076923,2.124405,52,51,49,49,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.7901459,4.435318,11.5247192,42.5000038,1465,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:48,3.29600024,3.31200027,3.24800014,37.5,39.625,57.25,1236.60352,960.9225,6.130534,5.36165237,3.076923,4.615384,4.796118,53,52,50,49,1197.081,1197.081,1197.081,1197.081,133.009018,27.7901917,4.43532562,11.5247116,42.5000038,1463,27,250,150,0.900000036,3,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:49,3.29600024,3.29600024,3.24800014,37.375,39.75,57.25,1236.60352,962.1552,4.6274066,4.6875,3.076923,7.69230747,5.02103567,53,52,50,50,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.8405838,4.443367,11.51667,42.5000038,1460,27,250,150,0.900000036,2,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:50,3.29600024,3.29600024,3.24800014,37.375,40,57.25,1274.42651,962.1552,6.87645674,6.818181,8.4615345,13.0769253,8.808279,53,52,50,50,1197.081,1197.081,1197.081,1197.081,133.009018,27.8465347,4.444317,11.51572,42.5000038,1460,27,250,150,0.900000036,5,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:51,3.29600024,3.31200027,3.24800014,37.375,39.25,57.25,1236.60352,962.1552,3.8461566,3.076923,0.7692337,3.076923,2.692312,52,52,49,47,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.8140945,4.43914032,11.5208969,42.5000038,1462,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:52,3.29600024,3.29600024,3.24800014,37.5,39.25,57.25,1236.60352,962.1552,3.8461566,0.7692337,0.7692337,0.7692337,1.53846145,53,52,50,48,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.80925,4.438366,11.5216713,42.5000038,1463,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:53,3.29600024,3.31200027,3.24800014,37.25,39.25,57.25,1240.69482,962.1552,2.30768919,5.384612,3.076923,3.8461566,3.65384221,51,52,48,48,1197.08093,1197.08093,1197.08093,1197.08093,133.009,27.80915,4.43835068,11.5216866,42.0000038,1465,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:54,3.29600024,3.31200027,3.24800014,37.25,39.5,56.875,1236.60352,962.1552,1.53846145,5.384612,6.153846,3.8461566,4.23076725,52,51,49,48,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.80915,4.43835068,11.5216866,42.5000038,1465,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:55,3.29600024,3.29600024,3.24800014,37.125,39.5,57.125,1238.64575,962.1552,5.384612,3.076923,2.30768919,0.7692337,2.88461447,51,50,49,50,1197.081,1197.081,1197.081,1197.081,133.009,27.77005,4.43211,11.5279274,42.5000038,1464,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:56,3.29600024,3.31200027,3.24800014,37.5,39.25,57.125,1236.60352,963.3911,0,3.076923,3.076923,1.53846145,1.9230783,51,52,49,49,1197.08142,1197.08142,1197.08142,1197.08142,133.009033,27.7699051,4.432087,11.52795,42.0000038,1464,27,250,150,0.900000036,4,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:57,3.29600024,3.29600024,3.24800014,37.375,39.5,57.25,1238.64575,960.9225,2.30768919,3.8461566,3.076923,5.384612,3.65384221,53,52,50,50,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.76995,4.43209457,11.5279427,42.5000038,1462,27,250,150,0.900000036,8,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:58,3.29600024,3.31200027,3.24800014,37.125,39.75,57.125,1236.60352,962.1552,7.69230747,6.92307949,2.30768919,4.615384,5.384612,52,51,49,49,1197.081,1197.081,1197.081,1197.081,133.009,27.7699051,4.432087,11.52795,42.0000038,1462,27,250,150,0.900000036,0,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:48:59,3.29600024,3.29600024,3.24800014,37.375,40,57.25,1236.60352,954.805847,7.69230747,9.230768,3.076923,4.615384,6.15384,53,51,51,50,1197.081,1197.081,1197.081,1197.081,133.009018,27.76995,4.43209457,11.5279427,42.0000038,1461,27,250,150,0.900000036,4,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:49:00,3.29600024,3.31200027,3.24800014,37.25,39.875,57.125,1236.60352,956.022949,5.384612,7.69230747,3.076923,7.69230747,5.961543,53,52,50,49,1197.081,1197.081,1197.081,1197.081,133.009,27.7698822,4.432083,11.5279541,42.5000038,1463,27,250,150,0.900000036,7,35,38.630703,33,55.7739868,31,66.037796
04/24/2016 17:49:01,3.29600024,3.31200027,3.24800014,37.375,39.75,57.25,1238.64575,954.805847,5.384612,3.8461566,5.384612,6.153846,5.19230938,53,51,50,49,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.8216324,4.440342,11.5196953,42.5000038,1461,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:03,3.29600024,3.29600024,3.24800014,37.375,39.75,57.125,1236.60352,954.805847,3.858173,3.076923,2.30768919,4.615384,3.46454382,53,52,49,49,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.8004074,4.4369545,11.5230827,42.5000038,1461,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:04,3.29600024,3.31200027,3.24800014,37.375,39.5,57.125,1236.60352,956.022949,4.58042049,6.153846,3.8461566,2.30768919,4.22202969,53,52,50,49,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.7993469,4.43678665,11.5232506,42.0000038,1461,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:05,3.29600024,3.29600024,3.24800014,37.5,40,57.125,1236.60352,954.805847,3.076923,5.384612,8.4615345,5.384612,5.57692051,53,53,50,50,1197.0813,1330.09033,1330.09033,1330.09033,133.009033,27.7963333,4.436306,11.5237312,42.5000038,1462,27,250,150,0.900000036,10,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:06,3.29600024,3.29600024,3.24800014,37.375,40,57.25,1238.64575,956.022949,9.230768,4.615384,7.69230747,11.5268049,8.266317,53,53,50,50,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,27.5781174,4.401478,11.5585594,42.5000038,1462,27,250,150,0.900000036,11,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:07,3.29600024,3.31200027,3.24800014,37.5,39.5,57,1236.60352,962.1552,2.30768919,3.8461566,3.8461566,1.53846145,2.88461447,53,51,48,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.5407867,4.39551926,11.564518,42.5000038,1464,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:08,3.29600024,3.29600024,3.24800014,37.125,39.75,57,1238.64575,954.805847,6.92307949,7.70432949,3.8461566,7.728362,6.550479,52,52,49,49,1197.081,1197.081,1197.081,1197.081,133.009,27.5406418,4.39549637,11.5645409,42.5000038,1461,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:09,3.29600024,3.29600024,3.24800014,37.125,39.25,56.875,1238.64575,953.591858,5.384612,1.53846145,0.7692337,1.53846145,2.30769515,53,52,50,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.5410461,4.395561,11.564476,42.5000038,1464,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:10,3.29600024,3.29600024,3.24800014,37.5,40.25,57,1236.60352,963.3911,6.153846,10.0000019,5.384612,3.076923,6.153846,53,51,49,49,1197.08093,1197.08093,1197.08093,1197.08093,133.009,27.52723,4.39335632,11.5666809,42.5000038,1464,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:11,3.29600024,3.31200027,3.24800014,37.625,39.5,57.125,1238.64575,962.1552,0.7692337,3.8461566,0.7692337,0.7692337,1.53846145,52,51,50,49,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.5271835,4.39334869,11.5666885,42.5000038,1464,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:12,3.29600024,3.29600024,3.24800014,37.5,39.25,56.875,1236.60352,962.1552,1.53846145,3.076923,0,0,1.15384459,52,51,49,48,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.5241241,4.39286041,11.5671768,42.0000038,1465,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:13,3.29600024,3.31200027,3.24800014,37.25,39.25,57.125,1236.60352,954.805847,0.7692337,1.53846145,0.7692337,0.7692337,0.9615421,52,52,48,47,1197.08081,1197.08081,1197.08081,1197.08081,133.008987,27.52417,4.392868,11.5671692,42.5000038,1466,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:14,3.29600024,3.29600024,3.24800014,37.375,39.25,57.125,1236.60352,963.3911,0,1.5504837,0.7692337,1.53846145,0.9645462,52,52,49,49,1197.081,1197.081,1197.081,1197.081,133.009018,27.524025,4.392845,11.5671921,42.5000038,1466,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:15,3.29600024,3.29600024,3.24800014,37.375,39.5,57.25,1236.60352,962.1552,6.153846,3.834498,3.076923,0.7692337,3.458625,52,51,49,49,1197.08154,1197.08154,1197.08154,1197.08154,133.009064,27.5241013,4.3928566,11.5671806,42.0000038,1463,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:16,3.29600024,3.29600024,3.24800014,37.5,39.5,57.125,1236.60352,962.1552,2.30768919,2.30768919,0.7692337,0.7692337,1.53846145,54,53,48,47,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.52407,4.392853,11.5671844,42.0000038,1465,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:17,3.29600024,3.31200027,3.24800014,37.375,39.25,57.125,1272.26465,962.1552,2.29603648,2.30768919,3.076923,0,1.92016363,52,50,50,47,1197.081,1197.081,1197.081,1197.081,133.009,27.5241241,4.39286041,11.5671768,42.5000038,1464,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:18,3.29600024,3.31200027,3.24800014,37.375,39.25,57.25,1238.64575,962.1552,0.7692337,0,2.30768919,0.7692337,0.9615421,52,51,49,49,1197.08081,1197.08081,1197.08081,1197.08081,133.008987,27.5241241,4.39286041,11.5671768,42.0000038,1466,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:19,3.29600024,3.29600024,3.24800014,37.625,39.25,57.25,1236.60352,962.1552,3.076923,1.53846145,2.30768919,0.7692337,1.9230783,53,52,50,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.5241928,4.392872,11.5671654,42.5000038,1466,27,250,150,0.900000036,11,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:20,3.29600024,3.31200027,3.24800014,37.5,39.25,57.25,1236.60352,962.1552,1.53846145,3.8461566,2.30768919,4.615384,3.076923,53,50,48,47,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.5245743,4.392933,11.5671043,42.0000038,1465,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:21,3.29600024,3.31200027,3.24800014,37.625,39.75,57.25,1236.60352,962.1552,0.7692337,3.8461566,5.384612,3.8461566,3.46153975,52,51,49,49,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.5248871,4.39298248,11.5670547,42.0000038,1465,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:22,3.29600024,3.29600024,3.24800014,37.5,39.25,57.25,1236.60352,956.022949,3.076923,1.53846145,3.076923,2.30768919,2.49999762,52,51,49,49,1197.08069,1197.08069,1197.08069,1197.08069,133.008972,27.5256042,4.393097,11.56694,42.0000038,1465,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:23,3.29600024,3.29600024,3.24800014,37.5,39.25,57.125,1236.60352,962.1552,4.615384,1.53846145,1.53846145,3.076923,2.692306,52,50,49,48,1197.08154,1197.08154,1197.08154,1197.08154,133.009064,27.53077,4.393921,11.5661163,42.5000038,1462,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:24,3.29600024,3.31200027,3.24800014,37.375,39.25,57.375,1236.60352,962.1552,0.7692337,2.30768919,1.53846145,7.69230747,3.076923,52,52,50,49,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.5413589,4.395611,11.5644264,42.0000038,1464,27,250,150,0.900000036,3,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:25,3.29600024,3.29600024,3.24800014,37.25,40.25,57.25,1238.64575,954.805847,9.230768,14.6153812,10.76923,16.9230766,12.8846111,53,53,52,50,1197.08069,1197.08069,1197.08069,1197.08069,133.008972,27.6330414,4.410244,11.5497932,42.5000038,1457,27,250,150,0.900000036,2,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:26,3.29600024,3.31200027,3.24800014,37.125,40.375,57.25,1236.60352,953.591858,4.615384,7.69230747,5.384612,6.153846,5.96153736,53,51,49,49,1197.081,1197.081,1197.081,1197.081,133.009,27.6322556,4.410118,11.5499191,42.5000038,1461,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:27,3.29600024,3.29600024,3.24800014,37.25,39.5,57.25,1236.60352,954.805847,3.076923,1.53846145,0,7.69230747,3.07692885,53,52,49,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.6284027,4.409504,11.5505333,42.5000038,1463,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:28,3.29600024,3.29600024,3.24800014,37.375,39.5,57.25,1274.42651,954.805847,3.858173,3.8461566,3.076923,5.384612,4.041463,53,51,49,49,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.6283569,4.40949631,11.5505409,42.5000038,1462,27,250,150,0.900000036,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:29,3.29600024,3.31200027,3.24800014,37.5,39.75,57.25,1236.60352,954.805847,8.43823,3.8461566,5.384612,6.153846,5.955714,54,52,50,50,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.6221161,4.40850067,11.5515366,43.5000038,1460,27,800,1250,1.1,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:30,3.28000021,3.29600024,3.232,37.5,39.75,57.25,1244.81323,953.591858,3.076923,6.92307949,3.076923,4.615384,4.42307568,53,52,49,49,1197.08081,1197.08081,1197.08081,1197.08081,133.008987,27.6252518,4.4090004,11.5510368,44.5000038,1415,28,800,1250,1.1,0,35,38.630703,33,55.7739754,31,66.037796
04/24/2016 17:49:32,3.29600024,3.29600024,3.232,37.375,39.5,57.125,1244.81323,959.6929,3.076923,3.06526423,3.076923,2.30768919,2.88170576,52,52,49,49,1197.081,1197.081,1197.081,1197.081,133.009018,27.62339,4.408703,11.5513344,45.0000038,1425,28,800,1250,1.1,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:33,3.28000021,3.29600024,3.232,37.5,39,57.25,1246.88281,952.381,1.53846145,0.7692337,0,1.53846145,0.9615421,52,52,49,48,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.5975266,4.40457535,11.5554619,45.5000038,1432,28,800,1250,1.1,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:34,3.28000021,3.29600024,3.232,37.5,40,57.25,1248.95923,952.381,9.977036,6.153846,6.92307949,5.384612,7.109642,53,50,51,50,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.6955643,4.420223,11.539814,45.5000038,1430,28,800,1250,1.1,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:35,3.29600024,3.29600024,3.24800014,37.375,40,57.25,1242.75061,959.6929,5.396634,2.31971145,7.69230747,2.30768919,4.42909,53,52,50,49,1197.08069,1197.08069,1197.08069,1197.08069,133.008972,27.6709518,4.416294,11.5437431,43.5000038,1469,28,250,150,0.900000036,11,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:36,3.29600024,3.31200027,3.24800014,37.375,39.5,57.125,1238.64575,960.9225,2.28438377,3.076923,0.7692337,5.384612,2.87878513,52,52,49,49,1197.08154,1197.08154,1197.08154,1197.08154,133.009064,27.6514511,4.4131813,11.5468559,43.0000038,1514,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:37,3.29600024,3.29600024,3.24800014,37.375,39.5,57,1272.26465,962.1552,2.30768919,1.53846145,1.53846145,4.615384,2.49999762,52,51,50,49,1197.08167,1197.08167,1197.08167,1197.08167,133.009064,27.64595,4.412304,11.5477333,43.0000038,1531,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:38,3.29600024,3.31200027,3.24800014,37.5,39.5,57.25,1238.64575,960.9225,4.59241867,6.153846,5.384612,4.615384,5.18656349,52,51,50,49,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.6455917,4.4122467,11.5477905,43.0000038,1535,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:39,3.29600024,3.29600024,3.24800014,37.5,39.5,57.25,1236.60352,960.9225,6.153846,4.615384,6.153846,6.153846,5.769229,51,51,50,49,1197.08044,1197.08044,1197.08044,1197.08044,133.008942,27.6455688,4.412243,11.5477943,43.0000038,1538,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:40,3.29600024,3.29600024,3.24800014,37.375,39.5,57.25,1236.60352,962.1552,2.31971145,2.30768919,3.076923,3.8461566,2.88761854,52,51,51,50,1197.08154,1197.08154,1197.08154,1197.08154,133.009064,27.6452332,4.41218948,11.5478477,43.0000038,1543,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:41,3.29600024,3.31200027,3.24800014,37.5,39.5,57.125,1238.64575,960.9225,3.834498,2.30768919,3.8461566,6.1188817,4.0268,52,51,49,48,1197.08081,1197.08081,1197.08081,1197.08081,133.008972,27.6451874,4.412182,11.5478554,42.5000038,1540,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:42,3.29600024,3.31200027,3.24800014,37.375,39.25,57.25,1236.60352,954.805847,3.076923,3.076923,2.30768919,3.8461566,3.076923,52,52,50,50,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.6451416,4.412174,11.547863,43.0000038,1542,28,250,150,0.900000036,13,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:43,3.29600024,3.29600024,3.24800014,37.25,39.25,57.125,1238.64575,953.591858,2.30768919,3.8461566,3.076923,4.615384,3.46153975,51,52,50,49,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.6450882,4.4121666,11.5478706,43.0000038,1541,28,250,150,0.900000036,17,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:44,3.29600024,3.29600024,3.24800014,37.25,39.25,57.375,1238.64575,953.591858,3.076923,1.53846145,2.30768919,0.7692337,1.9230783,53,51,50,49,1197.08081,1197.08081,1197.08081,1197.08081,133.008972,27.6451416,4.412174,11.547863,43.0000038,1538,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:45,3.29600024,3.29600024,3.24800014,37.25,39.625,57.125,1236.60352,953.591858,4.615384,3.8461566,2.30768919,6.92307949,4.42307568,52,50,50,49,1197.081,1197.081,1197.081,1197.081,133.009018,27.6432037,4.411865,11.548172,42.5000038,1541,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:46,3.29600024,3.31200027,3.24800014,37.125,39.75,57.25,1236.60352,954.805847,8.4615345,7.69230747,6.153846,6.92307949,7.30769062,52,51,50,49,1197.08154,1197.08154,1197.08154,1197.08154,133.009064,27.6431732,4.41186142,11.5481758,42.5000038,1539,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:47,3.29600024,3.31200027,3.24800014,37.5,39.25,57.125,1236.60352,954.805847,3.076923,3.8461566,2.30768919,5.384612,3.65384817,52,52,49,49,1197.081,1197.081,1197.081,1197.081,133.009,27.64315,4.4118576,11.54818,42.5000038,1541,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:48,3.29600024,3.31200027,3.24800014,37.625,39.25,57.25,1236.60352,954.805847,3.8461566,5.384612,5.384612,6.153846,5.19230938,52,51,51,50,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,27.5079651,4.39028168,11.5697556,42.5000038,1541,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:49,3.29600024,3.31200027,3.24800014,37.5,39.25,57.125,1236.60352,953.591858,2.30768919,3.8461566,1.53846145,2.30768919,2.50000358,52,51,50,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.5079422,4.390278,11.5697594,43.0000038,1541,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:50,3.29600024,3.29600024,3.24800014,37.5,39.25,57.125,1238.64575,960.9225,2.30768919,0,1.53846145,0.7692337,1.15384459,52,51,49,49,1197.081,1197.081,1197.081,1197.081,133.009018,27.5078735,4.39026642,11.5697708,42.5000038,1541,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:51,3.29600024,3.29600024,3.24800014,37.5,39.125,57,1238.64575,960.9225,2.30768919,0.7692337,0.7692337,1.53846145,1.346153,51,51,49,48,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.5078278,4.390259,11.5697784,43.0000038,1533,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:52,3.29600024,3.29600024,3.24800014,37.5,39,57.25,1236.60352,962.1552,2.30768919,1.53846145,0.7692337,3.076923,1.92307234,52,51,49,49,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.5078964,4.39027,11.569767,43.0000038,1540,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:53,3.29600024,3.29600024,3.24800014,37.5,39.25,57.25,1272.26465,960.9225,3.076923,2.30768919,6.153846,2.30768919,3.46153975,52,52,48,49,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.5077286,4.39024353,11.5697937,42.5000038,1541,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:55,3.29600024,3.29600024,3.24800014,37.5,39.375,57.125,1236.60352,960.9225,4.615384,4.615384,3.8461566,8.4615345,5.384618,51,52,49,48,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.5046,4.389744,11.5702934,42.5000038,1541,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
